id,no,name,item_type,item_category_id,item_category_name,avg_cost,unit_price,unit,upc_no
3450,RENT-061,RG-SAM+ enhanced log component,INVENTORY,,,0,0.0,,
3352,RENT-062,RG-SAM+ software debugging service,INVENTORY,,,0,0.0,,
3351,RENT-059,RG-SAM+software customization component,INVENTORY,,,0,0.0,,
2408,RENT-033,RG-SAP185-SP-W,INVENTORY,,,0,0.0,,
802,RENT-003,RG-SAP750-SP,INVENTORY,,,0,0.0,,
2409,RENT-034,RG-SAP815-SP,INVENTORY,,,0,0.0,,
1450,RENT-005,RG-SAP825-SP,INVENTORY,,,0,0.0,,
2410,RENT-035,RG-SAP845-SP,INVENTORY,,,0,0.0,,
18301,RSMB-292,RG-SAP845-SP,INVENTORY,,,0,0.0,,
2900,RENT-053,RG-SC6705-SP,INVENTORY,,,0,0.0,,
20100,RENT-120,RG-SF2910-8GT2MG2XS,INVENTORY,,,0,0.0,,
6401,RENT-107,RG-SF2920-16GT2MG2XS,INVENTORY,,,0,0.0,,
6200,RENT-104,RG-SF2920-16GT2MG2XS-P,INVENTORY,,,0,0.0,,
27101,RENT-135,RG-SF2920-16GT2SFP,INVENTORY,,,0,0.0,,
2706,RENT-050,RG-SF2920-16GT2SFP-P,INVENTORY,,,0,0.0,,
3909,RENT-075,RG-SF2920-8GT2MG2XS,INVENTORY,,,0,0.0,,
3301,RENT-064,RG-SF2920-8GT2MG2XS-P,INVENTORY,,,0,0.0,,
27051,RENT-134,RG-SF2920U-8GT1MS,INVENTORY,,,0,0.0,,
35654,RENT-134-1,RG-SF2920U-8GT1MS-P,INVENTORY,,,0,0.0,,
14550,RSMB-242,RG-SPL2016-SC,INVENTORY,,,0,0.0,,
17851,RSMB-285,RG-SPL2032-SC,INVENTORY,,,0,0.0,,
1952,RENT-012,RG-WALL 1600-M5100-LIS-1Y,INVENTORY,,,0,0.0,,
11551,RSMB-224,RG-WALL 1600-Z3200-S,INVENTORY,,,0,0.0,,
20453,RSMB-306,RG-WALL 1600-Z3200-S-LIS-E-1Y,INVENTORY,,,0,0.0,,
31250,RSMB-260-1,RG-WALL1600-Z3200-S-1G-LIC,INVENTORY,,,0,0.0,,
17053,RSMB-260,RG-WALL1600-Z3200-S-LIS-M-1Y,INVENTORY,,,0,0.0,,
31300,RSMB-417,RG-WALL1600-Z5100-S,INVENTORY,,,0,0.0,,
31350,RSMB-418,RG-WALL1600-Z5100-S-LIS-E-1Y,INVENTORY,,,0,0.0,,
409,RSMB-108,RG-WS6008,INVENTORY,,,0,0.0,,
2554,RENT-048,RG-WS6008,INVENTORY,,,0,0.0,,
415,RSMB-109,RG-WS6108,INVENTORY,,,0,0.0,,
2504,RENT-036,RG-WS6512,INVENTORY,,,0,0.0,,
11502,RSMB-220,RG-WS6512-L,INVENTORY,,,0,0.0,,
408,RSMB-110,RG-WS6816,INVENTORY,,,0,0.0,,
34102,RENT-153,RG-WS7110,INVENTORY,,,0,0.0,,
2405,RENT-023,RG-iData-LIC-100,INVENTORY,,,0,0.0,,
2950,RENT-054,RG-iData-WIS-License-ADV-3Y-100,INVENTORY,,,0,0.0,,
37250,RENT-160,RG-iData-WIS-License-ADV-3Y-2000,INVENTORY,,,0,0.0,,
3811,RENT-077,RG-iData-WIS-License-ADV-3Y-500,INVENTORY,,,0,0.0,,
21452,Rocware-005,RM702C. Cascading Omnidirectional Digital Array Microphone - Ceiling type,INVENTORY,,,0,0.0,,
4305,TLTO-017,RMS CREDITO00 / RMS Sever Support Service,INVENTORY,,,0,0.0,,
7203,TLTO-019,RMS Server Support Services,NON_INVENTORY,,,0,0.0,,
6851,TLTO-019B,RMS Server Support Services (jangan dipakai lagi),INVENTORY,,,0,0.0,,
32902,RSMB-311,RP023-2400500ZG,INVENTORY,,,0,0.0,,
8156,RSMB-192,RPO23-2400500ZG,INVENTORY,,,0,0.0,,
8104,RSMB-191,RPO28-2400500,INVENTORY,,,0,0.0,,
21950,Robustel-123,RS3005FP-5TX,INVENTORY,,,0,0.0,,
25702,Robustel-126,RS3008FP-8TX. 8 ports Gigabit with POE,INVENTORY,,,0,0.0,,
16101,RSMB LINKNET,RSMB LINKNET,NON_INVENTORY,,,0,0.0,,
2305,RENT-037,RSR77-XA-03-CM,INVENTORY,,,0,0.0,,
2355,RENT-038,RSR77-XA-SIP3,INVENTORY,,,0,0.0,,
21253,Rocware-008,RT13. Schedule Panel/Rooms Controller,INVENTORY,,,0,0.0,,
252,TLTO-002,RUT20000000,INVENTORY,,,0,0.0,,
4101,TLTO-016,RUT200010000 / RUT200 LTE Cat 4 Route,INVENTORY,,,0,0.0,,
12950,TLTO-027,RUT200015000 / RUT200 LTE Cat 4 Route,INVENTORY,,,0,0.0,,
850,TLTO-011,RUT24006E000,INVENTORY,,,0,0.0,,
8001,TLTO-024,RUT901,INVENTORY,,,0,0.0,,
253,TLTO-003,RUT951600500,INVENTORY,,,0,0.0,,
250,TLTO-004,RUT955M03690,INVENTORY,,,0,0.0,,
251,TLTO-005,RUT955T033B0,INVENTORY,,,0,0.0,,
1300,TLTO-012,RUT955Z033B0,INVENTORY,,,0,0.0,,
13452,TLTO-028,RUT956200000 / RUT956 LTE Cat 4 Router,INVENTORY,,,0,0.0,,
4100,TLTO-015,RUT956200500,INVENTORY,,,0,0.0,,
1101,TLTO-013,RUT956700500,INVENTORY,,,0,0.0,,
17751,GIGA-041,Railkit 25HB2-3A0204-K0R,INVENTORY,,,0,0.0,,
35751,Umum-212,Reimbursement gaji admin Smartboard Interactive Flat area Jawa Barat,NON_INVENTORY,,,0,0.0,,
5650,Quest-007,Reinstate-IM. Reinstatement Of Maintenance IM.,INVENTORY,,,0,0.0,,
8400,Quest-039,Reinstate-IM. Reinstatement Of Maintenance IM. Start date : 29/12/2023 - 15/3/2024,INVENTORY,,,0,0.0,,
17150,100036,Remote Professional Services for Quest Metalogix File Manager.,INVENTORY,,,0,0.0,,
13800,Vinchin-001,Renewal Support Vinchin Backup 1 tahun 8 socket,INVENTORY,,,0,0.0,,
2600,SonicWall-028,Renewal Upgrade TZ370 1YR,INVENTORY,,,0,0.0,,
6000,ALTAI-025,RestA Enhancement 1: Captive Portal & Social Media CR,NON_INVENTORY,,,0,0.0,,ALTAI-025
5952,ALTAI-026,RestA Enhancement 2 : SMS Integration & Data Retention,NON_INVENTORY,,,0,0.0,,
28051,Umum-140,Revamp Website Wordpress WPT,NON_INVENTORY,,,0,0.0,,
4650,RSMB-157,Ruijie Extended Warranty / Years 9x5x15CD-S Basic RFR Service,INVENTORY,,,0,0.0,,
10850,Robustel-114,S012005 EU Plug Power Supply,INVENTORY,,,0,0.0,,
8552,Robustel-111,"S012010 EU plug,input 100 to 240VAC,output 12VDC,1.5A.",INVENTORY,,,0,0.0,,
26100,Huawei-048,S110-16LP2SR,INVENTORY,,,0,0.0,,
36300,Rocware-019,S22. Hi-Fi Speaker,INVENTORY,,,0,0.0,,
36700,H_Datacomm-066,S220-8P4S,INVENTORY,,,0,0.0,,
30352,H_Datacomm-015,S220S-24P4J,INVENTORY,,,0,0.0,,
34600,H_Datacomm-058,S220S-8T2J,INVENTORY,,,0,0.0,,
9551,GIGA-010,"S260-NF1 rev 100 Western Digital Onyx NVMe Over Fabric storage controller Fully supports iWARP, RoCE v1 and v2 Dual controller architecture 1 x 100Gb/s or 2 x 50Gb/s Ethernet port(s) via QSFP28 interface 1 x AST2520 management port per node",INVENTORY,,,0,0.0,,
35800,Omada-199,S7500-32C,INVENTORY,,,0,0.0,,
4051,Quantum - 025,"SAABB-NSSC-0003. QUANTUM SITE CHARGE , ENTRY--LEVEL/MIDRANGE , ZONE 3",INVENTORY,,,0,0.0,,
1503,Sangfor-008,"SATA8T, 8TB 7200RPM 3.5"" SATA HDD (Enterprise)",INVENTORY,,,0,0.0,,
6700,Quest-030 (Non-Aktif),SBC-BAK-PB-247. Netvault Enterprise Capacity Per Managed TB ( 11-20 ) License/24x7 Maint.,INVENTORY,,,0,0.0,,
28055,Quest-030,SBC-BAK-PB-247. Netvault Enterprise Capacity Per Managed TB ( 11-20 ) License/24x7 Maint.,INVENTORY,,,0,0.0,,
25400,Quest-110,SBC-BAK-PS-247. Netvault Enterprise Capacity Edition Per Managed TB ( 11-20 TB ) 24x7 Maintenance Renewal.,INVENTORY,,,0,0.0,,
9000,Sangfor-086,SCS-Onsite-B Onsite Technical Support for installation or troubleshooting Business  hour.,INVENTORY,,,0,0.0,,
6901,Sangfor-077,"SCS-Onsite-B. ""Onsite Technical Support for installation Business Day. - DC device installation (NSF=7100A) - On-site at Balai Kota Bandung - 10pax On-site Training     Exclude Transport and Accomodation """,INVENTORY,,,0,0.0,,
5251,Sangfor-065,SCS-Onsite-B. Onsite technical support for installation or troubleshooting (person/day) for business hour.,INVENTORY,,,0,0.0,,
1508,ALTAI-001,"SD.A2AC-2224-000, A2x Wifi access point/bridge",INVENTORY,,,0,0.0,,
1605,ALTAI-002,"SD.PE-8N00-00, Indoor 56VDC AC/DCPOE INJECTOR",INVENTORY,,,0,0.0,,
34302,Umum-190,SDLC-Basic-Subsciption,NON_INVENTORY,,,0,0.0,,
5602,Quest-009,SEE-SCL-TB-247. Secure Copy Per Server 24x7 Term License/Maint,INVENTORY,,,0,0.0,,
15102,Dahua-005,SF1005L,INVENTORY,,,0,0.0,,
15151,Dahua-009,SF1005P,INVENTORY,,,0,0.0,,
31102,Omada-155,SF1005P,INVENTORY,,,0,0.0,,
15053,Dahua-007,SF1006LP,INVENTORY,,,0,0.0,,
15200,Dahua-006,SF1008L,INVENTORY,,,0,0.0,,
15250,Dahua-008,SF1008LP,INVENTORY,,,0,0.0,,
15054,Dahua-010,SF1009P,INVENTORY,,,0,0.0,,
26050,Omada-090,SF1009P,INVENTORY,,,0,0.0,,
14850,Quest-055,SFA-FOG-PB-247. Foglight For Oracle Performance Investigator Edition Per Named Instance License/24x7 Maint.,INVENTORY,,,0,0.0,,
21903,Quest-086,SFA-FOG-PS-247 .FOGLIGHT FOR ORACLE PERFORMANCE INVESTIGATOR EDITION PER NAMED INSTANCE 24X7 MAINTENANCE RENEWAL Start Date: 1/1/2025 End Date: 31/12/2025,INVENTORY,,,0,0.0,,
20302,Quest-075,SFA-FOG-PS-247. Foglight For Oracle Performance Investigator Edition Per Named Instance 24x7 Maintenance Renewal. Start Date : 11/1/2025 - 10/1/2026,INVENTORY,,,0,0.0,,
6101,Quest-015,SFA-FOG-PS-247. Foglight For Oracle Performance Investigator Edition Per Named Instance 24x7 Maintenance Renewal. Start date : 1/1/2024-31/12/2024,INVENTORY,,,0,0.0,,
8300,Quest-035,SFA-FOG-PS-247. Foglight For Oracle Performance Investigator Edition Per Named Instance 24x7 Maintenance Renewal. Start date : 29/12/2023 - 28/12/2024,INVENTORY,,,0,0.0,,
21700,Quest-078,SFA-FOG-PS-247. Foglight for Oracle Performance Investigator Edition Per Named Instance 24x7 Maintenance Renewal. Start date : 1/1/2025 - 31/12/2025,INVENTORY,,,0,0.0,,
8152,Quest-036,SFA-FOG-PS-247. Foglight for Oracle Performance Investigator Edition Per Named Instance 24x7 Maintenance Renewal. Start date : 29/12/2024 - 10/1/2025,INVENTORY,,,0,0.0,,
20750,Quest-077,SFA-SCL-PB. Secure Copy Per Server License/Maint,INVENTORY,,,0,0.0,,
10701,One-013,SFA-SFG-KS-247 SAFEGUARD APPLIANCE 2000 SERIES BUNDLE 24X7 MAINTENANCE RENEWAL PACK Start Date: 16/2/2024 End Date: 31/7/2024,INVENTORY,,,0,0.0,,
1460,Sangfor-025,"SFP+ , 10G, Optical Module, Multi Mode(300M), 850NM",INVENTORY,,,0,0.0,,
2306,RENT-039,SFX-LR-SM,INVENTORY,,,0,0.0,,
31151,Omada-136,SG1005D,INVENTORY,,,0,0.0,,
25351,Omada-070,SG1005P,INVENTORY,,,0,0.0,,
27450,Omada-101,SG1008,INVENTORY,,,0,0.0,,
25350,Omada-068,SG1008MP,INVENTORY,,,0,0.0,,
31050,Omada-019-1,SG1016,INVENTORY,,,0,0.0,,
23250,Omada-019,SG1016D,INVENTORY,,,0,0.0,,
28950,Omada-122,SG1016DE,INVENTORY,,,0,0.0,,
25301,Omada-069,SG1016PE,INVENTORY,,,0,0.0,,
23150,Omada-014,SG1024,INVENTORY,,,0,0.0,,
25700,Omada-065,SG105MPE,INVENTORY,,,0,0.0,,
32252,Omada-137,SG108E,INVENTORY,,,0,0.0,,
29401,Omada-127,SG108PE,INVENTORY,,,0,0.0,,
29503,Omada-083-1,SG1210MP,INVENTORY,,,0,0.0,,
25803,Omada-083,SG1210P,INVENTORY,,,0,0.0,,
23450,Omada-020,SG1218MP,INVENTORY,,,0,0.0,,
25300,Omada-067,SG1218MPE,INVENTORY,,,0,0.0,,
23700,Omada-024,SG1428PE,INVENTORY,,,0,0.0,,
36650,Omada-209,SG2008,INVENTORY,,,0,0.0,,
37050,Omada-209-1,SG2008P,INVENTORY,,,0,0.0,,
22601,Omada-007,SG210MP,INVENTORY,,,0,0.0,,
36050,Omada-203,SG2210MP,INVENTORY,,,0,0.0,,
6003,TPLK-087,SG2210MP,INVENTORY,,,0,0.0,,
6502,TPLK-093,SG2210P,INVENTORY,,,0,0.0,,
28251,Omada-018,SG2210P,INVENTORY,,,0,0.0,,
23200,Omada-018 (Non-Aktif),SG2210P,INVENTORY,,,0,0.0,,
24151,Omada-040,SG2218,INVENTORY,,,0,0.0,,
22502,Omada-005,SG2218P,INVENTORY,,,0,0.0,,
9550,TPLK-112,SG2218P,INVENTORY,,,0,0.0,,
16450,TPLK-172,SG2428P,INVENTORY,,,0,0.0,,
25450,Omada-071,SG2428P,INVENTORY,,,0,0.0,,
25003,Omada-062,SG3210,INVENTORY,,,0,0.0,,
28961,Omada-126,SG3210XHP-M2,INVENTORY,,,0,0.0,,
24700,Omada-053,SG3428,INVENTORY,,,0,0.0,,
23751,Omada-026,SG3428MP,INVENTORY,,,0,0.0,,
25652,Omada-089,SG3428X,INVENTORY,,,0,0.0,,
23900,Omada-032,SG3428XF,INVENTORY,,,0,0.0,,
24100,Omada-036,SG3428XMP,INVENTORY,,,0,0.0,,
37252,Omada-211-1,SG3428XPP-M2,INVENTORY,,,0,0.0,,
23152,Omada-017,SG3452,INVENTORY,,,0,0.0,,
24202,Omada-051,SG3452P,INVENTORY,,,0,0.0,,
23550,Omada-023,SG3452X,INVENTORY,,,0,0.0,,
24001,Omada-035,SG3452XP,INVENTORY,,,0,0.0,,
35051,Omada-192,SG5428X,INVENTORY,,,0,0.0,,
34953,Omada-193,SG5428XMPP,INVENTORY,,,0,0.0,,
36100,Omada-204,SG5452X,INVENTORY,,,0,0.0,,
37600,Omada-216,SG5452XMPP,INVENTORY,,,0,0.0,,
22750,Omada-011,SG6428X,INVENTORY,,,0,0.0,,
19301,TPLK-208,SG6428XHP,INVENTORY,,,0,0.0,,
24352,Omada-048,SG6428XHP,INVENTORY,,,0,0.0,,
25802,Omada-081,SG6654X,INVENTORY,,,0,0.0,,
35100,Omada-194,SG6654XHP,INVENTORY,,,0,0.0,,
21851,Quest-087,SHA-FOG-PB-247. Foglight For Cassandra/MySQL/MonoDB/PostgreDQL/SAP Hana/Amazon Redshift Named Instance License/24x7 Maint,INVENTORY,,,0,0.0,,
6055,Quest-019,SHA-FOG-PS-247. Foglight For Cassandra/MYSQL/MONGODB/POSTGRESQL/SAP HANA/AMAZON RED Shift Named Instance 24x7 Maint Renewal . Start date : 1/1/2024 - 31/12/2-2024,INVENTORY,,,0,0.0,,
21900,Quest-082,SHA-FOG-PS-247. Foglight For Cassandra/MYSQL/MONGODB/POSTGRESQL/SAP HANA/AMAZON RED Shift Named Instance 24x7 Maint Renewal . Start date : 1/1/2025 - 31/12/2025,INVENTORY,,,0,0.0,,
21904,Quest-088,SHA-FOG-PS-247. Foglight For Cassandra/MySql/MonoDB/Postgresql/Sap Hana/Amazon RedShuft Named Instance 24x7 Maint Renewal,INVENTORY,,,0,0.0,,
17552,Firemon-005,SIL-SPFM-NDM-ACL. Includes software update and business hours phone and email support 1 year,NON_INVENTORY,,,0,0.0,,
17402,Firemon-004,SIL-SPFM-SMLO-HA. Includes software updates and business hours phone and email support 1 year.,NON_INVENTORY,,,0,0.0,,
17452,Firemon-003,SIL-SPFM-SMLO. Includes software updates and business hours phone and email support for 1 year.,NON_INVENTORY,,,0,0.0,,
17501,Firemon-002,SIL-SPFM-SMM. Includes software updates and business hours phone and email support for 1 year.,NON_INVENTORY,,,0,0.0,,
26102,Omada-092,SL1226P,INVENTORY,,,0,0.0,,
34500,Omada-185,SL1228MP,INVENTORY,,,0,0.0,,
24450,Omada-047,SL1311P,INVENTORY,,,0,0.0,,
30950,Omada-133,SL2428P,INVENTORY,,,0,0.0,,
25955,Umum-128,SLS-101-2024-WS. Sales 101 - Introduction,SERVICE,,,0,0.0,,
31201,Omada-160,SM311LM,INVENTORY,,,0,0.0,,
23800,Omada-027,SM311LS,INVENTORY,,,0,0.0,,
31005,Omada-158,SM321A,INVENTORY,,,0,0.0,,
20001,TPLK-113-1,SM321A-2,INVENTORY,,,0,0.0,,
34056,Omada-158-1,SM321A-2,INVENTORY,,,0,0.0,,
31103,Omada-159,SM321B,INVENTORY,,,0,0.0,,
34352,Omada-159-1,SM321B-2,INVENTORY,,,0,0.0,,
20250,TPLK-114-1,SM321B-2,INVENTORY,,,0,0.0,,
25705,Omada-086,SM331T,INVENTORY,,,0,0.0,,
25500,Omada-072,SM5110-LR,INVENTORY,,,0,0.0,,
25753,Omada-085,SM5110-SR,INVENTORY,,,0,0.0,,
33500,Omada-176,SM5220-1M,INVENTORY,,,0,0.0,,
25751,Omada-075,SM5310-T,INVENTORY,,,0,0.0,,
35150,Omada-195,SM6110-LR,INVENTORY,,,0,0.0,,
35101,Omada-196,SM6110-SR,INVENTORY,,,0,0.0,,
1550,SonicWall-007,SONICWALL NSa 3700 TOTALSECURE - ADVANCED EDITION 1YR (Aproximate User 400),INVENTORY,,,0,0.0,,
26750,Quest-114,SOO-LEC-PB. SQL Optimizer For Oracle W/Toad Dev Pack Seat License/Maint,INVENTORY,,,0,0.0,,
10750,Quest-043,SPI-FOG-PB FOGLIGHT FOR SQL SERVER SQL PERFORMANCE INVESTIGATOR EDITION PER NAMED INSTANCE LICENSE/24X7 MAINT,INVENTORY,,,0,0.0,,
11750,Quest-045,SPI-FOG-PS-247 FOGLIGHT FOR SQL SERVER SQL PERFORMANCE INVESTIGATOR EDITION PER NAMED INSTANCE 24X7 MAINTENANCE RENEWAL Start Date: 1/5/2024 End Date: 30/4/2025,INVENTORY,,,0,0.0,,
28053,Quest-126,SPI-FOG-PS-247. Foglight For SQL Server Performance Investigator Edition Per Named Instance 24X7 Maintenance Renewal. Start date : 1/5/2025 - 30/4/2026,NON_INVENTORY,,,0,0.0,,
28151,Quest-121,SPI-FOG-PS-247. Foglight For SQL Server Performance Investigator Edition Per Named Instance 24x7 Maintenance Renewal. Start date : 7/5/2025 - 6/5/2026,NON_INVENTORY,,,0,0.0,,
8151,Quest-031,SPI-FOG-PS-247. Foglight For SQL Server SQL Performance Investigator Edition Per Named Instance 14x7 Maintenance renewal. Start Date : 29/12/2023 - 28/12/2024.,INVENTORY,,,0,0.0,,
21750,Quest-079,SPI-FOG-PS-247. Foglight For SQL Server SQL Performance Investigator Edition Per Named Instance 24x7 Maintenance Renewal  . Start Date : 1/1/2025 - 31/12/2025,INVENTORY,,,0,0.0,,
20301,Quest-073,SPI-FOG-PS-247. Foglight For SQL Server SQL Performance Investigator Edition Per Named Instance 24x7 Maintenance Renewal  . Start Date : 11/1/2025 - 10/1/2026,INVENTORY,,,0,0.0,,
5852,Quest-016,SPI-FOG-PS-247. Foglight For SQL Server SQL Performance Investigator Edition Per Named Instance 24x7 Maintenance Renewal. Start date : 1/1/2024 - 31/12/2024,INVENTORY,,,0,0.0,,
28253,Quest-127,SPI-FOG-PS-247. Foglight For SQL Server SQL Performance Investigator Edition Per Named Instance 24x7 Maintenance Renewal. Start date : 1/5/2026 - 6/5/2026,NON_INVENTORY,,,0,0.0,,
8200,Quest-032,SPI-FOG-PS-247. Foglight for SQL Server SQL Performance Investigator Edition Per Named Instance 24x7 Maintenance Renewal. Start date : 29/12/2024 - 10/1/2025,INVENTORY,,,0,0.0,,
14900,Quest-056,SPI-FOG-TB-247. Foglight For SQL Server SQL Performance Investigator Edition Per Named Instance 24x7 Term License/Maint.,INVENTORY,,,0,0.0,,
4003,Quantum - 022,SSC36-NEXM-0003. QUANTUM SCALAR I6 AND AEL6 EXPANSION MODULE,INVENTORY,,,0,0.0,,
3804,Quantum - 013,"SSC36-NTD1-0003. QUANTUM SCALAR i6 and AEL6 tape drive,single drive",INVENTORY,,,0,0.0,,
4001,Quantum - 012,SSC36-NXM-0003. QUANTUM SCALAR I6,INVENTORY,,,0,0.0,,
3907,Quantum - 024,SSC36-RLM1-GL10.,INVENTORY,,,0,0.0,,
4050,Quantum - 017,SSC36-RLM1-GL10. QUANTUM SCALAR I6 AND AEL6,INVENTORY,,,0,0.0,,
3854,Quantum - 018,SSC36-RLM1-GL10. QUANTUM SCALAR I6 AND AEL6 ENCTYPTION,INVENTORY,,,0,0.0,,
13251,Quantum - 029,"SSC36-RLM1-GL10. Quantum Scalar i6 and AEL6 Encryption Key Management Solution, per drive; Software Support Plan, Gold (7x24TS); Uplift/Renewal, annual, all zones",INVENTORY,,,0,0.0,,
4002,Quantum - 014,"SSC36-RLSE-CG13. QUANTUM SCALAR I6 LIBRARY,25 SLOT UPGRADE",INVENTORY,,,0,0.0,,
3853,Quantum - 015,"SSC36-RLSE-CG13. QUANTUM SCALAR I6 LIBRATY ,100-SLOT",INVENTORY,,,0,0.0,,
3906,Quantum - 023,SSC36-RLSL-CG13. QUANTUM SCALAR I6 LIBRARY,INVENTORY,,,0,0.0,,
13352,Quantum - 027,"SSC36-RSJ0-CG12. Quantum Scalar i6 Library, 6U Control Module, 50 licensed slots, no tape drives; Support Plan, Gold (7x24x4 CRU); Uplift/Renewal, annual, zone 2",INVENTORY,,,0,0.0,,
13303,Quantum - 028,"SSC36-RTDX-CG12. Quantum Scalar i6 and AEL6, Tape Drive Module, Full Height; Support Plan, Gold (7x24x4 CRU); Uplift/Renewal, annual, zone 2",INVENTORY,,,0,0.0,,
3951,Quantum - 016,SSC36-RTDX-CG13. QUANTUM SCALAR I6 AND AEL6,INVENTORY,,,0,0.0,,
11855,GIGA-025,"SSD 30.72TB 2.5"" NVME",INVENTORY,,,0,0.0,,
13551,GIGA-029,SSD 960GB U.2,INVENTORY,,,0,0.0,,
1451,Sangfor-009,"SSD1900G, 1.9TB Enterprise Grade SSD 3D NAND TLC SSD 2.5"", SATA 3.0 6Gbps",INVENTORY,,,0,0.0,,
2804,Kronicles-008 (non aktif),"ST-12-NBD-3Y . On Site Sup , 8x5xNBD , 3 YEAR , 2U12",INVENTORY,,,0,0.0,,
18453,Kronicles-008,"ST-12-NBD-3Y . On Site Sup , 8x5xNBD , 3 YEAR , 2U12",INVENTORY,,,0,0.0,,
16502,Kronicles-017,"ST-12-SS-3Y-STO. Self Svc, Parts Only Adv Xchg, 3 Year, 2U12",INVENTORY,,,0,0.0,,
18551,Kronicles-009,"ST-16SSD-NBD-3Y . SSD Annual Premium , 5-16 SSD NBD , 3 YEAR",INVENTORY,,,0,0.0,,
2705,Kronicles-009 (non aktif),"ST-16SSD-NBD-3Y . SSD Annual Premium , 5-16 SSD NBD , 3 YEAR",INVENTORY,,,0,0.0,,
28754,Seagate-003,ST1000VX013 INT HDD For Survellance-Seagate skyhawk 1TB,INVENTORY,,,0,0.0,,
32453,Dahua-014,ST20000NM002H,INVENTORY,,,0,0.0,,
37750,Umum-223,ST2000NM002H. Seagate Enterprise HDD/20TB,INVENTORY,,,0,0.0,,
3954,Umum-005,"ST41B. Maximum load 100kg, available for 55""/65""75""/86""",INVENTORY,,,0,0.0,,
4601,Umum-017,ST41B. Potable stand,INVENTORY,,,0,0.0,,
3855,Sangfor-044,"STS-1050A-1Y. NSF-1050A-I,  Software Upgrade, 24*7 Technical Support Services, 1 Year.",INVENTORY,,,0,0.0,,
8902,Sangfor-084,"STS-1100A-1Y. NSF-1100A-I, Software Upgrade, 24*7 Technical Support Services, 1  Year.",INVENTORY,,,0,0.0,,
1415,Sangfor-033,"STS-3100-A-1Y. NSF-3100-A-I , SOFTWARE UPGRADE , 1 YEAR",INVENTORY,,,0,0.0,,
3859,Sangfor-046,STS-3100A-1Y,INVENTORY,,,0,0.0,,
7000,Sangfor-075,"STS-7100A-3Y. NSF-7100A-I,  Software Upgrade, 24*7 Technical Support Services, 3 Years.",INVENTORY,,,0,0.0,,
20051,Sangfor-094,"STS-IAG54-1Y. Software and Technical Support Only, Sangfor IAG5400, 1 year",INVENTORY,,,0,0.0,,
5151,Sangfor-056,"STS-IAM120-1Y. Software and Technical Support Only, Sangfor IAM12000, 1 year",INVENTORY,,,0,0.0,,
11802,Sangfor-088,STS-IAM54-1Y,INVENTORY,,,0,0.0,,
6750,Sangfor-066,"STS55-1Y M5500-F-I, NGAF Software Upgrade, 24*7 Technical Support",INVENTORY,,,0,0.0,,
1750,Sangfor-036,"STS58-1Y. M5800-F-I,NGAF Software Upgrade,24*7 Technical Support Services, 1 Year",INVENTORY,,,0,0.0,,
17650,Firemon-001,"SUP-FM715. Hardware support the FM-715DC appliance . Includes phone and email support, as well as NBD onsite support.",NON_INVENTORY,,,0,0.0,,
3702,Firemon-001-,"SUP-FM715. Hardware support the FM-715DC appliance . Includes phone and email support, as well as NBD onsite support.",INVENTORY,,,0,0.0,,
29951,Sangfor-102,"SUS-1100A-3Y.NSF-1100A-I,  Software Upgrade Services, 3 Years.",NON_INVENTORY,,,0,0.0,,
25000,Sangfor-098,"SUS-3100A-1Y. NSF-3100A-I, Software Upgrade Services, 1 Year",INVENTORY,,,0,0.0,,
1407,ALTAI-007,"SV.AS-0508-00, 1st year annual technical support",INVENTORY,,,0,0.0,,
18850,Kronicles-006,SW-BUNDLE . Bundle Software License,INVENTORY,,,0,0.0,,
2803,Kronicles-006 (non aktif),SW-BUNDLE . Bundle Software License,INVENTORY,,,0,0.0,,
18303,Kronicles-007,SW-BUNDLE-M3 . SW Bundle 3-YR Support,INVENTORY,,,0,0.0,,
2704,Kronicles-007 (non aktif),SW-BUNDLE-M3 . SW Bundle 3-YR Support,INVENTORY,,,0,0.0,,
23500,Omada-022,SX3008F,INVENTORY,,,0,0.0,,
25550,Omada-073,SX3016F,INVENTORY,,,0,0.0,,
25752,Omada-080,SX6632YF,INVENTORY,,,0,0.0,,
22103,TPLK-243,SX6632YF,INVENTORY,,,0,0.0,,
5600,Quest-006,SXE-TOD-KS. Toad for SQL Server Xpert Edition Per Seat Maintenance Renewal Pack.,INVENTORY,,,0,0.0,,
18950,Umum-099,Samsung 43 Inch Crystal UHD DU7000 4K Smart TV ( UA43DU7000 ) + Bracket,INVENTORY,,,0,0.0,,
19000,Umum-100,Samsung 60 Inch Crystal UHD DU7000 4K Smart TV ( UA60DU7000 ) + Bracket,INVENTORY,,,0,0.0,,
3001,Seagate-001,"Seagate 4006 2U-12 (12G) 32/16Gb FC Storage Enclosure + 1 Expansion. Usable capacity 320TB with RAID 5, Auto Tiering, 3 Years Warranty",INVENTORY,,,0,0.0,,
34451,Umum-199,Seagate Skyhawk 6TB / Hard Disk,INVENTORY,,,0,0.0,,
13750,GIGA-031,Service : Immersion conversion rework fee,INVENTORY,,,0,0.0,,
7550,Sangfor-069,Services Sangfor IAG Implementasi,SERVICE,,,0,0.0,,
7100,Umum-047,Services Sangfor IAG Implementasi,SERVICE,,,0,0.0,,
30953,Umum-152,Sewa Intel server,SERVICE,,,0,0.0,,
4251,Umum-008,Shipping Cost,INVENTORY,,,0,0.0,,
