customer_id,avg_days_between_purchases,purchase_consistency,days_since_first_purchase,purchase_span_days,unique_products_bought,unique_categories_bought,preferred_category,category_concentration,product_diversity_level,avg_transaction_value,transaction_value_std,min_transaction_value,max_transaction_value,total_spending,transaction_count,spending_volatility,spending_trend,trend_direction,engagement_score,loyalty_indicator
20052,,0.0,220.0,,11,,,,High,1875936.3636363635,1064293.473880891,819000.0,3759000.0,20635300.0,11,0.567,0.088,Stable,41.84,Medium
20053,,,,,3,,,,Low,2409971.7823809525,1072981.609990404,1525542.857142857,3603604.0,7229915.3471428575,3,0.445,-0.497,Declining,23.86,Medium
20100,,1.0,,,6,,,,Medium,17842515.0,14965783.698958928,1800000.0,40021440.0,107055090.0,6,0.839,-0.366,Declining,78.68,High
20150,,,,,1,,,,Low,825825.5366666667,688074.618924695,225225.0,1576576.61,2477476.6100000003,3,0.833,4.0,Growing,8.05,Medium
20200,,1.0,68.0,,4,,,,Medium,614450.0,444573.81464349275,152000.0,1202000.0,2457800.0,4,0.724,0.227,Growing,51.53,High
20300,,,,,3,,,,Low,6615978.954606998,4029744.081510771,2108456.734385965,9870000.0,19847936.863820992,3,0.609,-0.495,Declining,30.79,Medium
20350,,,37.0,0.0,1,,,,Low,263810250.0,0.0,263810250.0,263810250.0,263810250.0,1,0.0,0.0,Stable,36.21,Low
20400,,,,0.0,1,,,,Low,5300000.0,0.0,5300000.0,5300000.0,5300000.0,1,0.0,0.0,Stable,11.2,Low
20450,,,,,6,,,,Medium,6705400.0,5279810.693576049,765000.0,13082400.0,40232400.0,6,0.787,-0.352,Declining,41.75,Medium
20550,,,336.0,,15,,,,High,22874680.0,33600513.433661185,0.0,124752250.0,343120200.0,15,1.469,-0.53,Declining,60.35,Medium
20551,,,7.0,0.0,1,,,,Low,4000000.0,0.0,4000000.0,4000000.0,4000000.0,1,0.0,0.0,Stable,10.02,Low
20600,,1.0,,,2,,,,Low,10025000.0,5274940.757961174,3600000.0,18000000.0,60150000.0,6,0.526,0.105,Growing,63.71,High
20700,,,,,4,,,,Medium,1716000.0,792262.5827337803,860000.0,2500000.0,8580000.0,5,0.462,-0.355,Declining,28.07,Medium
20750,,1.0,,,11,,,,High,260753571.42857143,415004398.5931334,350000.0,1376550000.0,3650550000.0,14,1.592,-0.798,Declining,94.15,High
20800,,,,,2,,,,Low,17098056.0,17887052.332854398,4450000.0,29746112.0,34196112.0,2,1.046,-0.85,Declining,29.93,Medium
20850,,,,,3,,,,Low,4466666.666666667,2003330.5601755627,2200000.0,6000000.0,13400000.0,3,0.449,-0.383,Declining,28.28,Medium
20950,,0.0,214.0,,4,,,,Medium,10544400.0,11046125.850269858,561000.0,26400000.0,52722000.0,5,1.048,29.66,Growing,39.76,Medium
20951,,,,0.0,1,,,,Low,4500000.0,0.0,4500000.0,4500000.0,4500000.0,1,0.0,0.0,Stable,10.46,Low
21000,,,,,11,,,,High,8980750.0,7394958.482095966,1067000.0,18600000.0,125730500.0,14,0.823,1.009,Growing,54.32,Medium
21001,,1.0,,,7,,,,Medium,10905646.0,10193044.351557277,743700.0,31427000.0,87245168.0,8,0.935,3.764,Growing,78.57,High
21003,0.0,1.0,159.0,0.0,2,,,,Low,9062500.0,1362594.7673464771,8099000.0,10026000.0,18125000.0,2,0.15,0.238,Growing,56.0,Medium
21050,,1.0,,,7,,,,Medium,1498114.7142857143,2431706.189033173,420500.0,7000000.0,10486803.0,7,1.623,2.384,Growing,64.23,High
21051,,1.0,126.0,,11,,,,High,111475261.36363636,223825159.54631275,0.0,752500000.0,2452455750.0,22,2.008,-0.925,Declining,93.86,High
21100,,,,,2,,,,Low,21035000.0,7474118.677141807,15750000.0,26320000.0,42070000.0,2,0.355,-0.402,Declining,31.11,Medium
21102,,,,,4,,,,Medium,24050000.0,9796768.174590368,14000000.0,37500000.0,96200000.0,4,0.407,-0.383,Declining,44.43,Medium
21151,,1.0,,,3,,,,Low,1985000.0,799480.4562964626,1202000.0,2800000.0,5955000.0,3,0.403,-0.437,Declining,52.43,High
21200,,,,,5,,,,Medium,2971891.8880000003,1388105.9311855668,1120720.72,4623423.42,14859459.440000001,5,0.467,-0.146,Declining,33.94,Medium
21201,,,,,2,,,,Low,5545500.0,5869693.390629531,1395000.0,9696000.0,11091000.0,2,1.058,-0.856,Declining,22.41,Medium
21250,,0.0,302.0,,11,,,,High,50635550.0,105626621.1684571,291954.5454545455,525500000.0,3038133000.0,60,2.086,1.364,Growing,64.05,Medium
21300,,0.0,,,8,,,,Medium,1776696.3333333333,1192730.45648776,138000.0,3736080.0,15990267.0,9,0.671,-0.587,Declining,37.89,Medium
21301,8.2,0.0,159.0,33.0,4,,,,Medium,3281400.0,2453157.0067975675,1279000.0,6874000.0,16407000.0,5,0.748,1.668,Growing,32.54,Medium
21350,,,62.0,-66.0,8,,,,Medium,2140691.6,2693905.1472525164,213514.0,7488000.0,21406916.0,10,1.258,-0.578,Declining,39.61,Medium
21400,0.0,1.0,128.0,0.0,4,,,,Medium,28565000.0,21572589.861519486,4720000.0,57120000.0,114260000.0,4,0.755,1.609,Growing,75.46,High
21450,0.0,1.0,128.0,0.0,4,,,,Medium,3010000.0,2934177.9087165114,1000000.0,7350000.0,12040000.0,4,0.975,-0.64,Declining,60.03,High
21500,,,,,2,,,,Low,5413333.333333333,5365121.930891537,1040000.0,11400000.0,16240000.0,3,0.991,0.637,Growing,25.11,Medium
21600,,,,0.0,1,,,,Low,9980000.0,0.0,9980000.0,9980000.0,9980000.0,1,0.0,0.0,Stable,15.42,Low
21601,,1.0,183.0,,12,,,,High,5069181.818181818,6018537.898988294,1162000.0,28750000.0,111522000.0,22,1.187,-0.537,Declining,83.94,High
21650,,,,0.0,1,,,,Low,4560000.0,0.0,4560000.0,4560000.0,4560000.0,1,0.0,0.0,Stable,10.66,Low
21700,,0.0,,,12,,,,High,16871264.477222223,27592510.45669876,225655.86,85000000.0,303682760.59000003,18,1.635,-0.365,Declining,59.05,Medium
21750,,,,,3,,,,Low,2521397.5,2050826.66534002,666667.0,5333336.0,10085590.0,4,0.813,-0.319,Declining,26.31,Medium
21800,,,,,3,,,,Low,839633.3333333334,560393.079305351,438900.0,1480000.0,2518900.0,3,0.667,0.599,Growing,18.85,Medium
21801,,,,,2,,,,Low,3000000.0,0.0,3000000.0,3000000.0,6000000.0,2,0.0,0.0,Stable,18.08,Medium
21802,,,,,3,,,,Low,18991333.333333332,16107210.352302888,1974000.0,34000000.0,56974000.0,3,0.848,12.931,Growing,37.76,Medium
21850,,0.0,302.0,,36,,,,High,42164190.74134328,35274821.13726606,798600.0,130630631.0,2825000779.67,67,0.837,0.443,Growing,67.74,Medium
21851,,,,,8,,,,Medium,10293587.0,17537298.541617863,1400000.0,53100000.0,82348696.0,8,1.704,-0.679,Declining,48.85,Medium
21852,,1.0,,,9,,,,Medium,12679250.0,12597989.140136613,3000000.0,42000000.0,114113250.0,9,0.994,-0.54,Declining,82.06,High
21853,,,,,2,,,,Low,1105000.0,417193.000900063,810000.0,1400000.0,2210000.0,2,0.378,-0.421,Declining,13.86,Medium
21854,,,,,4,,,,Medium,3550000.0,1443121.616496683,1450000.0,4620000.0,14200000.0,4,0.407,0.448,Growing,31.55,Medium
21855,,,249.0,0.0,1,,,,Low,1929726.0,0.0,1929726.0,1929726.0,1929726.0,1,0.0,0.0,Stable,7.12,Low
21900,,1.0,,,17,,,,High,4458916.888888889,3277977.484056485,361000.0,10527000.0,80260504.0,18,0.735,0.264,Growing,83.11,High
21901,,,,,4,,,,Medium,14387625.0,9160933.851278482,4507650.0,25987500.0,57550500.0,4,0.637,0.735,Growing,40.6,Medium
22050,,0.0,,,12,,,,High,4411473.244705882,3410611.630177135,505000.0,12600000.0,74995045.16,17,0.773,0.307,Growing,51.19,Medium
22100,,,,,7,,,,Medium,12840607.142857144,20156936.654256206,0.0,45098500.0,89884250.0,7,1.57,-0.184,Declining,48.77,Medium
22150,31.0,,280.0,31.0,2,,,,Low,3120000.0,622253.9674441618,2680000.0,3560000.0,6240000.0,2,0.199,-0.247,Declining,18.38,Medium
22200,,1.0,,,7,,,,Medium,1960988.5714285714,1540053.8997865042,320000.0,4774000.0,13726920.0,7,0.785,-0.257,Declining,66.24,High
22250,,0.0,121.0,-128.0,11,,,,High,76775446.42857143,161560598.52427208,1260000.0,490000000.0,1074856250.0,14,2.104,-0.851,Declining,62.14,Medium
22350,1.0,,280.0,1.0,2,,,,Low,2045000.0,1576848.122046001,930000.0,3160000.0,4090000.0,2,0.771,-0.706,Declining,16.36,Medium
22400,0.0,1.0,35.0,0.0,3,,,,Low,2444913.3333333335,2555489.251500255,899100.0,5394600.0,7334740.0,3,1.045,-0.82,Declining,54.0,High
22401,3.1,0.0,277.0,28.0,10,,,,Medium,4855395.0,10058913.132818243,196900.0,33300000.0,48553950.0,10,2.072,-0.782,Declining,47.03,Medium
22450,,,,,2,,,,Low,2336528.0,1750128.8814164517,1099000.0,3574056.0,4673056.0,2,0.749,-0.693,Declining,17.0,Medium
22500,,,,,5,,,,Medium,58748800.0,69870208.02674055,7000000.0,178425000.0,293744000.0,5,1.189,2.063,Growing,52.41,Medium
22550,24.5,0.0,305.0,270.0,10,,,,Medium,2827536.1666666665,2067180.9913399557,790200.0,7541624.0,33930434.0,12,0.731,0.38,Growing,44.67,Medium
22600,,,,0.0,1,,,,Low,1860000.0,0.0,1860000.0,1860000.0,1860000.0,1,0.0,0.0,Stable,6.85,Low
22650,0.0,1.0,5.0,0.0,8,,,,Medium,22429300.4375,43079921.568398744,0.0,111134403.5,179434403.5,8,1.921,-1.0,Declining,83.37,High
22750,,0.0,156.0,,12,,,,High,2479093.75,2541662.1872228286,377000.0,11400000.0,39665500.0,16,1.025,1.349,Growing,46.57,Medium
22800,,,,,6,,,,Medium,5533333.333333333,6177506.508832401,520000.0,17370000.0,33200000.0,6,1.116,1.458,Growing,40.77,Medium
22851,,,,,2,,,,Low,10946200.0,2025153.821318272,9514200.0,12378200.0,21892400.0,2,0.185,0.301,Growing,26.68,Medium
22900,,,,,9,,,,Medium,6933722.222222222,5224730.573861627,730000.0,13000000.0,62403500.0,9,0.754,-0.175,Declining,48.03,Medium
22901,,,,,2,,,,Low,8550000.0,5444722.215136416,4700000.0,12400000.0,17100000.0,2,0.637,-0.621,Declining,25.58,Medium
22950,,0.064,90.0,,16,,,,High,22633383.393939395,28109523.34701195,2563920.0,145000000.0,746901652.0,33,1.242,-0.547,Declining,64.91,Medium
23000,,0.0,123.0,,3,,,,Low,2535000.0,2914774.4338113028,360000.0,8100000.0,15210000.0,6,1.15,-0.745,Declining,29.12,Medium
23050,,,,,9,,,,Medium,2247335.519480519,4064117.7082072403,275000.0,14415690.71428571,24720690.71428571,11,1.808,1.822,Growing,41.45,Medium
23150,,,,,2,,,,Low,8466666.666666666,9122134.253196087,3200000.0,19000000.0,25400000.0,3,1.077,2.469,Growing,27.71,Medium
23200,,0.146,,,2,,,,Low,5919166.666666667,5242522.74167406,1480000.0,21250000.0,71030000.0,12,0.886,-0.598,Declining,39.07,Medium
23201,,,,,2,,,,Low,896000.0,376180.8075912433,630000.0,1162000.0,1792000.0,2,0.42,-0.458,Declining,12.97,Medium
23250,,,,0.0,1,,,,Low,1860000.0,0.0,1860000.0,1860000.0,1860000.0,1,0.0,0.0,Stable,6.85,Low
23251,,,,,2,,,,Low,7283783.76,6733963.847383375,1452000.0,13115567.52,29135135.04,4,0.925,0.0,Stable,28.85,Medium
23300,,,,,2,,,,Low,67305000.0,72612795.36004657,15960000.0,118650000.0,134610000.0,2,1.079,-0.865,Declining,39.41,Medium
23400,,,,,3,,,,Low,2640666.6666666665,582907.6542071936,1982000.0,3090000.0,7922000.0,3,0.221,-0.218,Declining,24.5,Medium
23450,,,337.0,58.0,1,,,,Low,20425000.0,13557623.931451509,9500000.0,39900000.0,81700000.0,4,0.664,-0.464,Declining,29.53,Medium
23500,,0.0,,,5,,,,Medium,5674200.0,6044375.346137928,1858500.0,16297500.0,28371000.0,5,1.065,-0.633,Declining,37.97,Medium
23550,0.0,1.0,34.0,0.0,3,,,,Low,23310000.0,19655795.582982644,10290000.0,45920000.0,69930000.0,3,0.843,1.048,Growing,69.09,High
23650,,,248.0,0.0,1,,,,Low,12702702.6,0.0,12702702.6,12702702.6,12702702.6,1,0.0,0.0,Stable,17.0,Low
23700,,,,,4,,,,Medium,15352500.0,16402754.595900452,2450000.0,37000000.0,61410000.0,4,1.068,-0.907,Declining,41.19,Medium
23701,,,186.0,0.0,1,,,,Low,7965000.0,0.0,7965000.0,7965000.0,7965000.0,1,0.0,0.0,Stable,13.9,Low
23702,,0.0,213.0,-5.0,7,,,,Medium,22124182.692307692,28707245.822401505,280000.0,81865000.0,575228750.0,26,1.298,1.534,Growing,57.27,Medium
23750,,,,,2,,,,Low,8284300.0,10468998.738179311,881600.0,15687000.0,16568600.0,2,1.264,16.794,Growing,25.36,Medium
23751,,,95.0,0.0,1,,,,Low,2016000.0,0.0,2016000.0,2016000.0,2016000.0,1,0.0,0.0,Stable,7.32,Low
23800,,1.0,61.0,27.0,4,,,,Medium,11226400.0,9446527.658351507,3732000.0,23400000.0,56132000.0,5,0.841,-0.101,Declining,70.35,High
23850,,,,0.0,1,,,,Low,47975000.0,0.0,47975000.0,47975000.0,47975000.0,1,0.0,0.0,Stable,25.89,Low
23900,,0.183,183.0,,7,,,,Medium,15183817.5,23490155.046497215,1120000.0,65700000.0,121470540.0,8,1.547,12.026,Growing,56.37,Medium
23950,,,,0.0,1,,,,Low,14000000.0,0.0,14000000.0,14000000.0,14000000.0,1,0.0,0.0,Stable,17.88,Low
24001,,,,,2,,,,Low,200000.0,0.0,200000.0,200000.0,400000.0,2,0.0,0.0,Stable,10.07,Medium
24051,,1.0,302.0,,9,,,,Medium,2523666.6666666665,2341017.6206086106,380000.0,7980000.0,22713000.0,9,0.928,-0.362,Declining,70.91,High
24100,,0.0,274.0,,9,,,,Medium,1255427.6363636365,933854.2813546252,315000.0,4410000.0,41429112.0,33,0.744,0.383,Growing,44.89,Medium
24150,,,,0.0,1,,,,Low,3000000.0,0.0,3000000.0,3000000.0,3000000.0,1,0.0,0.0,Stable,8.91,Low
24200,,,,,2,,,,Low,951000.0,223445.74285494903,793000.0,1109000.0,1902000.0,2,0.235,0.398,Growing,13.32,Medium
24250,,,,,2,,,,Low,10877200.0,9092498.072587093,3938000.0,25756000.0,54386000.0,5,0.836,0.08,Stable,32.87,Medium
24302,,,246.0,,2,,,,Low,6750000.0,6010407.640085654,2500000.0,11000000.0,13500000.0,2,0.89,-0.773,Declining,23.91,Medium
24350,,,,0.0,1,,,,Low,878000.0,0.0,878000.0,878000.0,878000.0,1,0.0,0.0,Stable,4.83,Low
24351,,,,,1,,,,Low,9765000.0,9206530.291048849,3255000.0,16275000.0,19530000.0,2,0.943,-0.8,Declining,19.94,Medium
24353,0.0,1.0,156.0,0.0,4,,,,Medium,11369612.5,9614594.884893747,1642450.0,24640000.0,45478450.0,4,0.846,-0.687,Declining,68.83,High
24354,,,,,5,,,,Medium,19150000.0,13629471.743248159,1800000.0,39200000.0,95750000.0,5,0.712,-0.619,Declining,46.37,Medium
24400,,,,0.0,1,,,,Low,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1,0.0,0.0,Stable,6.01,Low
24450,,1.0,60.0,,11,,,,High,11059827.496031746,11968372.01049313,1078000.0,38000000.0,154837584.94444445,14,1.082,-0.72,Declining,85.36,High
24451,,,33.0,0.0,1,,,,Low,3000000.0,0.0,3000000.0,3000000.0,3000000.0,1,0.0,0.0,Stable,8.91,Low
24550,,,156.0,0.0,1,,,,Low,507000.0,0.0,507000.0,507000.0,507000.0,1,0.0,0.0,Stable,4.17,Low
24600,0.0,1.0,125.0,0.0,2,,,,Low,13600000.0,12445079.348883236,4800000.0,22400000.0,27200000.0,2,0.915,-0.786,Declining,58.21,Medium
24700,,1.0,153.0,,4,,,,Medium,1582800.0,614619.4920436546,787600.0,2200000.0,6331200.0,4,0.388,0.838,Growing,55.71,High
24750,,,3.0,0.0,1,,,,Low,870000.0,0.0,870000.0,870000.0,870000.0,1,0.0,0.0,Stable,4.71,Low
24800,,,156.0,0.0,1,,,,Low,51000000.0,0.0,51000000.0,51000000.0,51000000.0,1,0.0,0.0,Stable,26.19,Low
24850,,1.0,62.0,,4,,,,Medium,3835000.0,2966098.247192766,1062900.0,7560000.0,23010000.0,6,0.773,-0.432,Declining,64.31,High
24851,,,,,4,,,,Medium,1813333.3333333333,1379517.5787209093,145000.0,4500000.0,16320000.0,9,0.761,-0.463,Declining,32.44,Medium
24900,,,,,2,,,,Low,1693371.7046902655,1847851.4562074642,386743.4093805309,3000000.0,3386743.409380531,2,1.091,-0.871,Declining,15.68,Medium
24950,,1.0,30.0,,3,,,,Low,2071000.0,967366.8728391863,996000.0,3100000.0,8284000.0,4,0.467,-0.556,Declining,54.99,High
25050,,,,0.0,1,,,,Low,1254000.0,0.0,1254000.0,1254000.0,1254000.0,1,0.0,0.0,Stable,5.4,Low
25100,0.0,1.0,336.0,0.0,2,,,,Low,8750000.0,8131727.983645297,3000000.0,14500000.0,17500000.0,2,0.929,-0.793,Declining,55.85,Medium
25150,,0.928,335.0,,2,,,,Low,6850250.0,7991297.866012338,1029000.0,18150000.0,27401000.0,4,1.167,9.412,Growing,56.1,High
25151,,,,,2,,,,Low,1315000.0,912167.7477306463,670000.0,1960000.0,2630000.0,2,0.694,-0.658,Declining,14.45,Medium
25152,,,,0.0,1,,,,Low,7932000.0,0.0,7932000.0,7932000.0,7932000.0,1,0.0,0.0,Stable,13.8,Low
25153,,,,,4,,,,Medium,20604500.0,27397962.472904198,618000.0,61120000.0,82418000.0,4,1.33,-0.852,Declining,43.2,Medium
25200,,,,,2,,,,Low,1950000.0,1230365.7992645926,1080000.0,2820000.0,3900000.0,2,0.631,1.611,Growing,16.17,Medium
25201,,,,,5,,,,Medium,6485200.0,5535138.408386912,890000.0,12732000.0,32426000.0,5,0.854,9.663,Growing,39.0,Medium
25250,,,213.0,,6,,,,Medium,3815428.052471655,3672079.02271908,414000.0,10396800.0,34338852.472244896,9,0.962,-0.607,Declining,41.01,Medium
25251,,,246.0,0.0,1,,,,Low,36486495.0,0.0,36486495.0,36486495.0,36486495.0,1,0.0,0.0,Stable,23.97,Low
25300,,,,0.0,1,,,,Low,3800000.0,0.0,3800000.0,3800000.0,3800000.0,1,0.0,0.0,Stable,9.72,Low
25301,,0.0,,,6,,,,Medium,2048833.3333333333,1838884.8160411427,967000.0,5709000.0,12293000.0,6,0.898,-0.631,Declining,33.99,Medium
25302,,1.0,,,2,,,,Low,2966666.6666666665,1529978.2133525081,1200000.0,3850000.0,8900000.0,3,0.516,-0.344,Declining,51.03,High
25350,0.0,1.0,124.0,0.0,2,,,,Low,2580789.0,2756456.382343461,631680.0,4529898.0,5161578.0,2,1.068,-0.861,Declining,47.3,Medium
25400,,,277.0,0.0,1,,,,Low,936936.94,0.0,936936.94,936936.94,936936.94,1,0.0,0.0,Stable,5.01,Low
25451,,0.0,,,9,,,,Medium,11335955.8,13551200.6049511,1989972.0,45600000.0,113359558.0,10,1.195,1.882,Growing,52.01,Medium
25500,0.0,1.0,93.0,0.0,2,,,,Low,1095000.0,190918.83092036782,960000.0,1230000.0,2190000.0,2,0.174,-0.22,Declining,43.81,Medium
25550,0.0,1.0,124.0,0.0,2,,,,Low,9850000.0,8555992.052357225,3800000.0,15900000.0,19700000.0,2,0.869,-0.761,Declining,56.24,Medium
25600,0.0,1.0,63.0,0.0,2,,,,Low,3513900.0,2237144.434317999,1932000.0,5095800.0,7027800.0,2,0.637,-0.621,Declining,49.12,Medium
25650,,,214.0,151.0,2,,,,Low,9576666.666666666,12267340.108325575,2000000.0,23730000.0,28730000.0,3,1.281,-0.895,Declining,28.8,Medium
25700,,,,,3,,,,Low,1381333.3333333333,815257.8324268546,744000.0,2300000.0,4144000.0,3,0.59,0.384,Growing,20.96,Medium
25750,0.0,1.0,32.0,0.0,5,,,,Medium,52874000.0,96608619.07718173,630000.0,225000000.0,264370000.0,5,1.827,3.636,Growing,81.97,High
25800,,,,,2,,,,Low,12920000.0,11766256.83894415,4600000.0,21240000.0,25840000.0,2,0.911,-0.783,Declining,27.81,Medium
25801,,,2.0,0.0,1,,,,Low,7250000.0,0.0,7250000.0,7250000.0,7250000.0,1,0.0,0.0,Stable,13.16,Low
25802,,,,0.0,1,,,,Low,4695000.0,0.0,4695000.0,4695000.0,4695000.0,1,0.0,0.0,Stable,10.8,Low
25852,,1.0,183.0,,5,,,,Medium,47513847.222222224,39339639.74944762,305625.0,104040000.0,427624625.0,9,0.828,-0.169,Declining,83.54,High
25900,,,,,3,,,,Low,1053000.0,660568.694383862,608000.0,1812000.0,3159000.0,3,0.627,0.637,Growing,19.83,Medium
25950,,0.0,302.0,,2,,,,Low,5910277.777777778,5708699.10807497,285000.0,20800000.0,106385000.0,18,0.966,0.329,Growing,37.59,Medium
25951,,,,,9,,,,Medium,20303846.153846152,24707722.99587774,0.0,61705000.0,263950000.0,13,1.217,0.286,Growing,56.44,Medium
25952,,,,0.0,1,,,,Low,1900000.0,0.0,1900000.0,1900000.0,1900000.0,1,0.0,0.0,Stable,7.02,Low
26050,,,,,5,,,,Medium,2090000.0,1447300.9362257733,220000.0,3900000.0,12540000.0,6,0.692,0.657,Growing,32.56,Medium
26101,,,,,5,,,,Medium,3176800.0,3612877.11734014,899100.0,9512800.0,15884000.0,5,1.137,3.731,Growing,34.28,Medium
26150,,,,0.0,1,,,,Low,227928.0,0.0,227928.0,227928.0,227928.0,1,0.0,0.0,Stable,3.63,Low
26152,,,,,6,,,,Medium,1443170.0,1402398.1848961443,203000.0,4309500.0,14431700.0,10,0.972,-0.463,Declining,35.41,Medium
26200,,,,0.0,1,,,,Low,23125000.0,0.0,23125000.0,23125000.0,23125000.0,1,0.0,0.0,Stable,20.88,Low
26201,,,123.0,0.0,1,,,,Low,7850000.0,0.0,7850000.0,7850000.0,7850000.0,1,0.0,0.0,Stable,13.61,Low
26250,,,,,2,,,,Low,2328500.0,1980606.0941035196,928000.0,3729000.0,4657000.0,2,0.851,-0.751,Declining,16.95,Medium
26300,,,,,3,,,,Low,29378738.666666668,41113431.21819055,3736216.0,76800000.0,88136216.0,3,1.399,-0.926,Declining,41.01,Medium
26400,,,,,2,,,,Low,521000.0,0.0,521000.0,521000.0,1042000.0,2,0.0,0.0,Stable,11.4,Medium
26450,,1.0,302.0,,4,,,,Medium,11219166.666666666,6332345.866001531,715000.0,20700000.0,67315000.0,6,0.564,-0.456,Declining,71.68,High
26500,53.0,0.0,333.0,212.0,5,,,,Medium,3337200.0,3036741.296192351,351000.0,7504000.0,16686000.0,5,0.91,0.302,Growing,34.82,Medium
26501,0.0,1.0,123.0,0.0,2,,,,Low,447000.0,24041.630560342615,430000.0,464000.0,894000.0,2,0.054,-0.073,Stable,41.15,Medium
26550,,,,0.0,1,,,,Low,1200000.0,0.0,1200000.0,1200000.0,1200000.0,1,0.0,0.0,Stable,5.35,Low
26551,,,213.0,0.0,1,,,,Low,140000000.0,0.0,140000000.0,140000000.0,140000000.0,1,0.0,0.0,Stable,33.36,Low
26600,0.0,1.0,335.0,0.0,3,,,,Low,3332666.6666666665,1832420.348428093,1435000.0,5092000.0,9998000.0,3,0.55,1.984,Growing,56.22,High
26601,,,304.0,0.0,1,,,,Low,2400000.0,0.0,2400000.0,2400000.0,2400000.0,1,0.0,0.0,Stable,7.86,Low
26650,,,,,3,,,,Low,2059333.3333333333,1460208.6608883447,890000.0,3696000.0,6178000.0,3,0.709,-0.664,Declining,22.68,Medium
26651,212.0,,335.0,212.0,2,,,,Low,1358000.0,562856.9978244918,960000.0,1756000.0,2716000.0,2,0.414,-0.453,Declining,14.79,Medium
26700,0.0,1.0,276.0,0.0,4,,,,Medium,9206864.0,13394895.238612754,351546.0,29150000.0,36827456.0,4,1.455,-0.858,Declining,67.55,High
26750,0.0,1.0,184.0,0.0,2,,,,Low,11310000.0,5331585.130146569,7540000.0,15080000.0,22620000.0,2,0.471,-0.5,Declining,56.93,Medium
26751,,1.0,,,3,,,,Low,4573333.333333333,4485059.457056655,685000.0,9480000.0,13720000.0,3,0.981,0.43,Growing,58.53,High
26752,,1.0,61.0,,5,,,,Medium,15763000.0,27090377.701316755,1125000.0,70000000.0,94578000.0,6,1.719,2.471,Growing,76.27,High
26753,,,,,2,,,,Low,8190000.0,1654629.8679765211,7020000.0,9360000.0,16380000.0,2,0.202,0.333,Growing,25.21,Medium
26800,,,276.0,0.0,1,,,,Low,560000.0,0.0,560000.0,560000.0,560000.0,1,0.0,0.0,Stable,4.27,Low
26801,,,244.0,,2,,,,Low,7058333.333333333,10667073.559947608,225000.0,19350000.0,21175000.0,3,1.511,-0.953,Declining,26.54,Medium
26850,,1.0,,,9,,,,Medium,3930457.736,2104641.2597055575,0.0,8126400.0,39304577.36,10,0.535,-0.228,Declining,74.45,High
26900,,,62.0,0.0,1,,,,Low,5600000.0,0.0,5600000.0,5600000.0,5600000.0,1,0.0,0.0,Stable,11.42,Low
26901,,,,,2,,,,Low,551801.8,468219.3535811316,220720.72,882882.88,1103603.6,2,0.849,3.0,Growing,11.5,Medium
26902,,1.0,,,10,,,,Medium,3712545.4545454546,3396479.1582942586,1115000.0,10400000.0,40838000.0,11,0.915,0.376,Growing,75.61,High
26903,,,0.0,,1,,,,Low,14900000.0,0.0,14900000.0,14900000.0,29800000.0,2,0.0,0.0,Stable,22.75,Medium
27000,,,,0.0,1,,,,Low,1750000.0,0.0,1750000.0,1750000.0,1750000.0,1,0.0,0.0,Stable,6.63,Low
27100,,,,,2,,,,Low,4628400.0,4977466.054128345,1108800.0,8148000.0,9256800.0,2,1.075,-0.864,Declining,21.38,Medium
27150,,,,,2,,,,Low,6663006.0,674520.4722823467,6186048.0,7139964.0,13326012.0,2,0.101,0.154,Growing,23.73,Medium
27151,,,,0.0,1,,,,Low,3640000.0,0.0,3640000.0,3640000.0,3640000.0,1,0.0,0.0,Stable,9.58,Low
27152,0.0,1.0,30.0,0.0,2,,,,Low,1665000.0,1746553.7495307724,430000.0,2900000.0,3330000.0,2,1.049,-0.852,Declining,45.58,Medium
27200,,,,0.0,1,,,,Low,700000.0,0.0,700000.0,700000.0,700000.0,1,0.0,0.0,Stable,4.42,Low
27201,,,,0.0,1,,,,Low,21380000.0,0.0,21380000.0,21380000.0,21380000.0,1,0.0,0.0,Stable,20.34,Low
27202,,,,0.0,1,,,,Low,7700000.0,0.0,7700000.0,7700000.0,7700000.0,1,0.0,0.0,Stable,13.51,Low
27300,,,,,6,,,,Medium,3968750.0,2961531.637996991,1100000.0,10000000.0,31750000.0,8,0.746,1.223,Growing,40.37,Medium
27301,,,,,3,,,,Low,3040000.0,348711.9154832539,2800000.0,3440000.0,9120000.0,3,0.115,0.129,Growing,25.72,Medium
27350,,,,0.0,1,,,,Low,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1,0.0,0.0,Stable,6.01,Low
27400,,,,0.0,1,,,,Low,3230000.0,0.0,3230000.0,3230000.0,3230000.0,1,0.0,0.0,Stable,9.18,Low
27450,,,,,3,,,,Low,4375300.0,3698612.7223595604,2045500.0,8640000.0,13125900.0,3,0.845,1.708,Growing,28.13,Medium
27500,,1.0,0.0,,3,,,,Low,35989800.0,22789001.913203657,15192000.0,63000000.0,179949000.0,5,0.633,-0.132,Declining,74.99,High
27550,,,,,2,,,,Low,2270000.0,1880904.0379562164,940000.0,3600000.0,4540000.0,2,0.829,2.83,Growing,16.86,Medium
27600,0.0,1.0,333.0,0.0,2,,,,Low,390000.0,14142.13562373095,380000.0,400000.0,780000.0,2,0.036,-0.05,Stable,40.81,Medium
