customer_id,last_purchase_date,monetary,frequency,avg_transaction_value,recency,r_score,f_score,m_score,rfm_score_str,rfm_score,rfm_segment,avg_order_value,monetary_rank,frequency_rank,recency_rank,value_tier
22851,,21892400.0,2,10946200.0,719,1,2,3,123,2.15,Other,10946200.0,42.75,27.7,18.12,Silver
22900,,62403500.0,9,6933722.222222222,719,1,4,4,144,3.25,At Risk,6933722.22,61.3,71.56,18.12,Gold
22901,,17100000.0,2,8550000.0,719,1,2,2,122,1.75,Hibernating,8550000.0,39.99,27.7,18.12,Silver
22950,2025-12-09,746901652.0,33,22633383.393939395,-343,5,5,5,555,5.0,Champions,22633383.39,90.66,91.52,97.97,Platinum
23000,2025-10-07,15210000.0,6,2535000.0,-280,5,4,2,542,3.45,Potential Loyalist,2535000.0,37.59,62.84,84.28,Silver
23050,,24720690.71428571,11,2247335.519480519,719,1,4,3,143,2.85,At Risk,2247335.52,44.84,76.54,18.12,Silver
23150,2025-05-08,25400000.0,3,8466666.666666666,-128,4,3,3,433,3.25,Loyal Customers,8466666.67,45.33,41.77,67.69,Silver
23200,2025-10-07,71030000.0,12,5919166.666666667,-280,5,4,4,544,4.25,Champions,5919166.67,62.78,78.13,84.28,Gold
23201,,1792000.0,2,896000.0,719,1,2,1,121,1.35,Hibernating,896000.0,8.48,27.7,18.12,Bronze
23250,,1860000.0,1,1860000.0,719,1,1,1,111,1.0,Hibernating,1860000.0,8.78,9.58,18.12,Bronze
23251,,29135135.04,4,7283783.76,719,1,3,3,133,2.5,At Risk,7283783.76,48.16,50.86,18.12,Silver
23300,,134610000.0,2,67305000.0,719,1,2,4,124,2.55,Other,67305000.0,74.57,27.7,18.12,Gold
23400,,7922000.0,3,2640666.6666666665,719,1,3,2,132,2.1,Other,2640666.67,26.04,41.77,18.12,Silver
23450,2025-03-07,81700000.0,4,20425000.0,-66,4,3,4,434,3.65,Loyal Customers,20425000.0,65.48,50.86,60.75,Gold
23500,2025-11-07,28371000.0,5,5674200.0,-311,5,3,3,533,3.5,Loyal Customers,5674200.0,47.42,57.68,91.15,Silver
23550,2025-11-07,69930000.0,3,23310000.0,-311,5,3,4,534,3.9,Loyal Customers,23310000.0,62.53,41.77,91.15,Gold
23650,2025-04-07,12702702.6,1,12702702.6,-97,4,1,2,412,2.15,Recent Customers,12702702.6,34.15,9.58,63.57,Silver
23700,,61410000.0,4,15352500.0,719,1,3,4,134,2.9,At Risk,15352500.0,60.81,50.86,18.12,Gold
23701,2025-06-08,7965000.0,1,7965000.0,-159,4,1,2,412,2.15,Recent Customers,7965000.0,26.41,9.58,70.58,Silver
23702,2025-11-11,575228750.0,26,22124182.692307692,-315,5,5,5,555,5.0,Champions,22124182.69,88.82,89.31,93.37,Platinum
23750,2025-08-07,16568600.0,2,8284300.0,-219,4,2,2,422,2.5,Potential Loyalist,8284300.0,39.43,27.7,76.72,Silver
23751,2025-09-07,2016000.0,1,2016000.0,-250,5,1,1,511,2.0,Recent Customers,2016000.0,9.95,9.58,80.22,Bronze
23800,2025-11-07,56132000.0,5,11226400.0,-311,5,3,3,533,3.5,Loyal Customers,11226400.0,58.72,57.68,91.15,Gold
23850,,47975000.0,1,47975000.0,719,1,1,3,113,1.8,Other,47975000.0,56.39,9.58,18.12,Gold
23900,2025-10-12,121470540.0,8,15183817.5,-285,5,4,4,544,4.25,Champions,15183817.5,72.85,68.61,87.53,Gold
23950,,14000000.0,1,14000000.0,719,1,1,2,112,1.4,Hibernating,14000000.0,36.36,9.58,18.12,Silver
24001,,400000.0,2,200000.0,719,1,2,1,121,1.35,Hibernating,200000.0,1.23,27.7,18.12,Bronze
24051,2025-02-12,22713000.0,9,2523666.6666666665,-43,3,4,3,343,3.35,Loyal Customers,2523666.67,43.49,71.56,58.72,Silver
24100,2025-10-09,41429112.0,33,1255427.6363636365,-282,5,5,3,553,4.2,Loyal Customers,1255427.64,53.44,91.52,85.32,Gold
24150,,3000000.0,1,3000000.0,719,1,1,1,111,1.0,Hibernating,3000000.0,13.94,9.58,18.12,Bronze
24200,,1902000.0,2,951000.0,719,1,2,1,121,1.35,Hibernating,951000.0,9.34,27.7,18.12,Bronze
24250,,54386000.0,5,10877200.0,719,1,3,3,133,2.5,At Risk,10877200.0,58.23,57.68,18.12,Gold
24302,2025-04-09,13500000.0,2,6750000.0,-99,4,2,2,422,2.5,Potential Loyalist,6750000.0,35.81,27.7,64.25,Silver
24350,,878000.0,1,878000.0,719,1,1,1,111,1.0,Hibernating,878000.0,3.75,9.58,18.12,Bronze
24351,,19530000.0,2,9765000.0,719,1,2,3,123,2.15,Other,9765000.0,41.52,27.7,18.12,Silver
24353,2025-07-08,45478450.0,4,11369612.5,-189,4,3,3,433,3.25,Loyal Customers,11369612.5,54.91,50.86,73.28,Gold
24354,,95750000.0,5,19150000.0,719,1,4,4,144,3.25,At Risk,19150000.0,68.43,57.68,18.12,Gold
24400,,1500000.0,1,1500000.0,719,1,1,1,111,1.0,Hibernating,1500000.0,6.7,9.58,18.12,Bronze
24450,2025-10-12,154837584.94444445,14,11059827.496031746,-285,5,5,4,554,4.6,Champions,11059827.5,75.92,80.59,87.53,Platinum
24451,2025-11-08,3000000.0,1,3000000.0,-312,5,1,1,511,2.0,Recent Customers,3000000.0,13.94,9.58,91.77,Bronze
24550,2025-07-08,507000.0,1,507000.0,-189,4,1,1,411,1.75,Recent Customers,507000.0,2.09,9.58,73.28,Bronze
24600,2025-08-08,27200000.0,2,13600000.0,-220,4,2,3,423,2.9,Potential Loyalist,13600000.0,46.56,27.7,77.27,Silver
24700,2025-07-11,6331200.0,4,1582800.0,-192,4,3,2,432,2.85,Potential Loyalist,1582800.0,22.11,50.86,74.32,Bronze
24750,2025-12-08,870000.0,1,870000.0,-342,5,1,1,511,2.0,Recent Customers,870000.0,3.44,9.58,96.93,Bronze
24800,2025-07-08,51000000.0,1,51000000.0,-189,4,1,3,413,2.55,Promising,51000000.0,57.13,9.58,73.28,Gold
24850,2025-10-10,23010000.0,6,3835000.0,-283,5,4,3,543,3.85,Loyal Customers,3835000.0,43.61,62.84,86.12,Silver
24851,,16320000.0,9,1813333.3333333333,719,1,4,2,142,2.45,Other,1813333.33,38.94,71.56,18.12,Silver
24900,,3386743.409380531,2,1693371.7046902655,719,1,2,1,121,1.35,Hibernating,1693371.7,15.23,27.7,18.12,Bronze
24950,2025-11-11,8284000.0,4,2071000.0,-315,5,3,2,532,3.1,Potential Loyalist,2071000.0,27.27,50.86,93.37,Silver
25050,,1254000.0,1,1254000.0,719,1,1,1,111,1.0,Hibernating,1254000.0,5.16,9.58,18.12,Bronze
25100,2025-01-09,17500000.0,2,8750000.0,-9,3,2,3,323,2.65,Promising,8750000.0,40.66,27.7,55.96,Silver
25150,2025-03-10,27401000.0,4,6850250.0,-69,4,3,3,433,3.25,Loyal Customers,6850250.0,46.68,50.86,61.73,Silver
25151,,2630000.0,2,1315000.0,719,1,2,1,121,1.35,Hibernating,1315000.0,12.16,27.7,18.12,Bronze
25152,,7932000.0,1,7932000.0,719,1,1,2,112,1.4,Hibernating,7932000.0,26.17,9.58,18.12,Silver
25153,,82418000.0,4,20604500.0,719,1,3,4,134,2.9,At Risk,20604500.0,65.85,50.86,18.12,Gold
25200,,3900000.0,2,1950000.0,719,1,2,1,121,1.35,Hibernating,1950000.0,16.46,27.7,18.12,Bronze
25201,,32426000.0,5,6485200.0,719,1,4,3,143,2.85,At Risk,6485200.0,50.0,57.68,18.12,Silver
25250,2025-05-12,34338852.472244896,9,3815428.052471655,-132,4,4,3,443,3.6,Loyal Customers,3815428.05,50.98,71.56,68.67,Gold
25251,2025-04-09,36486495.0,1,36486495.0,-99,4,1,3,413,2.55,Promising,36486495.0,51.6,9.58,64.25,Gold
25300,,3800000.0,1,3800000.0,719,1,1,1,111,1.0,Hibernating,3800000.0,15.97,9.58,18.12,Bronze
25301,2025-09-09,12293000.0,6,2048833.3333333333,-252,5,4,2,542,3.45,Potential Loyalist,2048833.33,33.42,62.84,80.65,Silver
25302,2025-03-09,8900000.0,3,2966666.6666666665,-68,4,3,2,432,2.85,Potential Loyalist,2966666.67,28.62,41.77,61.3,Silver
25350,2025-08-09,5161578.0,2,2580789.0,-221,4,2,1,421,2.1,Recent Customers,2580789.0,19.29,27.7,77.58,Bronze
25400,2025-03-09,936936.94,1,936936.94,-68,4,1,1,411,1.75,Recent Customers,936936.94,4.18,9.58,61.3,Bronze
25451,2025-11-09,113359558.0,10,11335955.8,-313,5,4,4,544,4.25,Champions,11335955.8,71.25,74.32,92.26,Gold
25500,2025-09-09,2190000.0,2,1095000.0,-252,5,2,1,521,2.35,Recent Customers,1095000.0,10.57,27.7,80.65,Bronze
25550,2025-08-09,19700000.0,2,9850000.0,-221,4,2,3,423,2.9,Potential Loyalist,9850000.0,41.65,27.7,77.58,Silver
25600,2025-10-09,7027800.0,2,3513900.0,-282,5,2,2,522,2.75,Potential Loyalist,3513900.0,23.83,27.7,85.32,Bronze
25650,2025-10-09,28730000.0,3,9576666.666666666,-282,5,3,3,533,3.5,Loyal Customers,9576666.67,48.03,41.77,85.32,Silver
25700,,4144000.0,3,1381333.3333333333,719,1,3,1,131,1.7,Other,1381333.33,17.2,41.77,18.12,Bronze
25750,2025-11-09,264370000.0,5,52874000.0,-313,5,4,5,545,4.65,Champions,52874000.0,82.43,57.68,92.26,Platinum
25800,,25840000.0,2,12920000.0,719,1,2,3,123,2.15,Other,12920000.0,45.58,27.7,18.12,Silver
25801,2025-12-09,7250000.0,1,7250000.0,-343,5,1,2,512,2.4,Recent Customers,7250000.0,24.57,9.58,97.97,Bronze
25802,,4695000.0,1,4695000.0,719,1,1,1,111,1.0,Hibernating,4695000.0,18.67,9.58,18.12,Bronze
25852,2025-06-11,427624625.0,9,47513847.222222224,-162,4,4,5,445,4.4,Champions,47513847.22,86.36,71.56,71.13,Platinum
25900,,3159000.0,3,1053000.0,719,1,3,1,131,1.7,Other,1053000.0,14.37,41.77,18.12,Bronze
25950,2025-12-11,106385000.0,18,5910277.777777778,-345,5,5,4,554,4.6,Champions,5910277.78,70.02,84.52,99.45,Gold
25951,,263950000.0,13,20303846.153846152,719,1,4,5,145,3.65,At Risk,20303846.15,82.31,79.36,18.12,Platinum
25952,,1900000.0,1,1900000.0,719,1,1,1,111,1.0,Hibernating,1900000.0,9.21,9.58,18.12,Bronze
26050,2025-02-10,12540000.0,6,2090000.0,-41,3,4,2,342,2.95,Need Attention,2090000.0,33.91,62.84,58.11,Silver
26101,,15884000.0,5,3176800.0,719,1,4,2,142,2.45,Other,3176800.0,38.21,57.68,18.12,Silver
26150,,227928.0,1,227928.0,719,1,1,1,111,1.0,Hibernating,227928.0,0.74,9.58,18.12,Bronze
26152,,14431700.0,10,1443170.0,719,1,4,2,142,2.45,Other,1443170.0,36.98,74.32,18.12,Silver
26200,,23125000.0,1,23125000.0,719,1,1,3,113,1.8,Other,23125000.0,43.86,9.58,18.12,Silver
26201,2025-08-10,7850000.0,1,7850000.0,-222,4,1,2,412,2.15,Recent Customers,7850000.0,25.68,9.58,78.01,Silver
26250,,4657000.0,2,2328500.0,719,1,2,1,121,1.35,Hibernating,2328500.0,18.43,27.7,18.12,Bronze
26300,,88136216.0,3,29378738.666666668,719,1,3,4,134,2.9,At Risk,29378738.67,67.32,41.77,18.12,Gold
26400,,1042000.0,2,521000.0,719,1,2,1,121,1.35,Hibernating,521000.0,4.55,27.7,18.12,Bronze
26450,2025-02-12,67315000.0,6,11219166.666666666,-43,3,4,4,344,3.75,Loyal Customers,11219166.67,62.04,62.84,58.72,Gold
26500,2025-08-12,16686000.0,5,3337200.0,-224,4,4,2,442,3.2,Potential Loyalist,3337200.0,39.56,57.68,78.5,Silver
26501,2025-08-10,894000.0,2,447000.0,-222,4,2,1,421,2.1,Recent Customers,447000.0,3.93,27.7,78.01,Bronze
26550,,1200000.0,1,1200000.0,719,1,1,1,111,1.0,Hibernating,1200000.0,5.04,9.58,18.12,Bronze
26551,2025-05-12,140000000.0,1,140000000.0,-132,4,1,4,414,2.95,Promising,140000000.0,75.06,9.58,68.67,Platinum
26600,2025-01-10,9998000.0,3,3332666.6666666665,-10,3,3,2,332,2.6,Need Attention,3332666.67,30.34,41.77,56.2,Silver
26601,2025-02-10,2400000.0,1,2400000.0,-41,3,1,1,311,1.5,Promising,2400000.0,11.3,9.58,58.11,Bronze
26650,,6178000.0,3,2059333.3333333333,719,1,3,2,132,2.1,Other,2059333.33,21.5,41.77,18.12,Bronze
26651,2025-08-10,2716000.0,2,1358000.0,-222,4,2,1,421,2.1,Recent Customers,1358000.0,13.02,27.7,78.01,Bronze
26700,2025-03-10,36827456.0,4,9206864.0,-69,4,3,3,433,3.25,Loyal Customers,9206864.0,51.72,50.86,61.73,Gold
26750,2025-06-10,22620000.0,2,11310000.0,-161,4,2,3,423,2.9,Potential Loyalist,11310000.0,43.37,27.7,70.76,Silver
26751,2025-09-10,13720000.0,3,4573333.333333333,-253,5,3,2,532,3.1,Potential Loyalist,4573333.33,36.12,41.77,81.2,Silver
26752,2025-10-11,94578000.0,6,15763000.0,-284,5,4,4,544,4.25,Champions,15763000.0,68.18,62.84,86.73,Gold
26753,,16380000.0,2,8190000.0,719,1,2,2,122,1.75,Hibernating,8190000.0,39.07,27.7,18.12,Silver
26800,2025-03-10,560000.0,1,560000.0,-69,4,1,1,411,1.75,Recent Customers,560000.0,2.33,9.58,61.73,Bronze
26801,2025-04-11,21175000.0,3,7058333.333333333,-101,4,3,3,433,3.25,Loyal Customers,7058333.33,42.38,41.77,64.56,Silver
26850,2025-07-10,39304577.36,10,3930457.736,-191,4,4,3,443,3.6,Loyal Customers,3930457.74,52.33,74.32,73.71,Gold
26900,2025-10-10,5600000.0,1,5600000.0,-283,5,1,2,512,2.4,Recent Customers,5600000.0,20.21,9.58,86.12,Bronze
26901,,1103603.6,2,551801.8,719,1,2,1,121,1.35,Hibernating,551801.8,4.79,27.7,18.12,Bronze
26902,2025-10-10,40838000.0,11,3712545.4545454546,-283,5,4,3,543,3.85,Loyal Customers,3712545.45,53.07,76.54,86.12,Gold
26903,2025-12-11,29800000.0,2,14900000.0,-345,5,2,3,523,3.15,Potential Loyalist,14900000.0,48.53,27.7,99.45,Silver
27000,,1750000.0,1,1750000.0,719,1,1,1,111,1.0,Hibernating,1750000.0,8.23,9.58,18.12,Bronze
27100,,9256800.0,2,4628400.0,719,1,2,2,122,1.75,Hibernating,4628400.0,29.48,27.7,18.12,Silver
27150,,13326012.0,2,6663006.0,719,1,2,2,122,1.75,Hibernating,6663006.0,35.38,27.7,18.12,Silver
27151,,3640000.0,1,3640000.0,719,1,1,1,111,1.0,Hibernating,3640000.0,15.6,9.58,18.12,Bronze
27152,2025-11-11,3330000.0,2,1665000.0,-315,5,2,1,521,2.35,Recent Customers,1665000.0,14.99,27.7,93.37,Bronze
27200,,700000.0,1,700000.0,719,1,1,1,111,1.0,Hibernating,700000.0,2.7,9.58,18.12,Bronze
27201,,21380000.0,1,21380000.0,719,1,1,3,113,1.8,Other,21380000.0,42.51,9.58,18.12,Silver
27202,,7700000.0,1,7700000.0,719,1,1,2,112,1.4,Hibernating,7700000.0,25.43,9.58,18.12,Silver
27300,,31750000.0,8,3968750.0,719,1,4,3,143,2.85,At Risk,3968750.0,49.39,68.61,18.12,Silver
27301,,9120000.0,3,3040000.0,719,1,3,2,132,2.1,Other,3040000.0,29.12,41.77,18.12,Silver
27350,,1500000.0,1,1500000.0,719,1,1,1,111,1.0,Hibernating,1500000.0,6.7,9.58,18.12,Bronze
27400,,3230000.0,1,3230000.0,719,1,1,1,111,1.0,Hibernating,3230000.0,14.62,9.58,18.12,Bronze
27450,,13125900.0,3,4375300.0,719,1,3,2,132,2.1,Other,4375300.0,35.14,41.77,18.12,Silver
27500,2025-12-11,179949000.0,5,35989800.0,-345,5,4,4,544,4.25,Champions,35989800.0,77.27,57.68,99.45,Platinum
27550,,4540000.0,2,2270000.0,719,1,2,1,121,1.35,Hibernating,2270000.0,18.18,27.7,18.12,Bronze
27600,2025-01-12,780000.0,2,390000.0,-12,3,2,1,321,1.85,Promising,390000.0,3.07,27.7,56.82,Bronze
27650,2025-07-11,64345000.0,10,6434500.0,-192,4,4,4,444,4.0,Champions,6434500.0,61.79,74.32,74.32,Gold
27700,,5600000.0,3,1866666.6666666667,719,1,3,2,132,2.1,Other,1866666.67,20.21,41.77,18.12,Bronze
27750,2025-05-11,2184000.0,2,1092000.0,-131,4,2,1,421,2.1,Recent Customers,1092000.0,10.44,27.7,68.06,Bronze
27800,2025-03-11,78168000.0,6,13028000.0,-70,4,4,4,444,4.0,Champions,13028000.0,64.5,62.84,62.04,Gold
27850,2025-10-11,26030700.0,10,2603070.0,-284,5,4,3,543,3.85,Loyal Customers,2603070.0,46.07,74.32,86.73,Silver
27950,2025-11-12,26016400.0,6,4336066.666666667,-316,5,4,3,543,3.85,Loyal Customers,4336066.67,45.95,62.84,94.35,Silver
28000,2025-05-11,94870000.0,5,18974000.0,-131,4,4,4,444,4.0,Champions,18974000.0,68.3,57.68,68.06,Gold
28050,2025-06-11,1039314000.0,6,173219000.0,-162,4,4,5,445,4.4,Champions,173219000.0,92.75,62.84,71.13,Platinum
28100,2025-07-11,2699000.0,2,1349500.0,-192,4,2,1,421,2.1,Recent Customers,1349500.0,12.78,27.7,74.32,Bronze
28150,2025-06-11,800000.0,1,800000.0,-162,4,1,1,411,1.75,Recent Customers,800000.0,3.19,9.58,71.13,Bronze
28151,2025-10-12,10200000.0,1,10200000.0,-285,5,1,2,512,2.4,Recent Customers,10200000.0,30.84,9.58,87.53,Silver
28200,2025-04-12,46815000.0,2,23407500.0,-102,4,2,3,423,2.9,Potential Loyalist,23407500.0,55.41,27.7,65.42,Gold
28202,2025-08-12,13500000.0,1,13500000.0,-224,4,1,2,412,2.15,Recent Customers,13500000.0,35.81,9.58,78.5,Silver
28203,2025-07-11,7298000.0,2,3649000.0,-192,4,2,2,422,2.5,Potential Loyalist,3649000.0,24.69,27.7,74.32,Bronze
28250,2025-06-11,21982140.0,2,10991070.0,-162,4,2,3,423,2.9,Potential Loyalist,10991070.0,42.87,27.7,71.13,Silver
28350,2025-10-11,6214000.0,2,3107000.0,-284,5,2,2,522,2.75,Potential Loyalist,3107000.0,21.87,27.7,86.73,Bronze
28400,,6200000.0,1,6200000.0,719,1,1,2,112,1.4,Hibernating,6200000.0,21.62,9.58,18.12,Bronze
28450,2025-11-11,11200000.0,1,11200000.0,-315,5,1,2,512,2.4,Recent Customers,11200000.0,32.25,9.58,93.37,Silver
28500,,53142000.0,6,8857000.0,719,1,4,3,143,2.85,At Risk,8857000.0,57.86,62.84,18.12,Gold
28550,2025-12-11,8570000.0,4,2142500.0,-345,5,3,2,532,3.1,Potential Loyalist,2142500.0,27.89,50.86,99.45,Silver
28600,,17240000.0,2,8620000.0,719,1,2,3,123,2.15,Other,8620000.0,40.29,27.7,18.12,Silver
28650,,5797000.0,1,5797000.0,719,1,1,2,112,1.4,Hibernating,5797000.0,20.64,9.58,18.12,Bronze
28651,,6211000.0,1,6211000.0,719,1,1,2,112,1.4,Hibernating,6211000.0,21.74,9.58,18.12,Bronze
28700,,12988000.0,2,6494000.0,719,1,2,2,122,1.75,Hibernating,6494000.0,34.64,27.7,18.12,Silver
28750,,9509838100.0,2,4754919050.0,719,1,2,5,125,2.95,Other,4754919050.0,99.75,27.7,18.12,Platinum
28751,,470000.0,1,470000.0,719,1,1,1,111,1.0,Hibernating,470000.0,1.47,9.58,18.12,Bronze
28752,,25150000.0,3,8383333.333333333,719,1,3,3,133,2.5,At Risk,8383333.33,44.96,41.77,18.12,Silver
28753,2025-04-12,23239680.0,1,23239680.0,-102,4,1,3,413,2.55,Promising,23239680.0,43.98,9.58,65.42,Silver
28801,,17100000.0,2,8550000.0,719,1,2,2,122,1.75,Hibernating,8550000.0,39.99,27.7,18.12,Silver
28802,,1895000.0,2,947500.0,719,1,2,1,121,1.35,Hibernating,947500.0,9.09,27.7,18.12,Bronze
28850,,7224000.0,2,3612000.0,719,1,2,2,122,1.75,Hibernating,3612000.0,24.32,27.7,18.12,Bronze
28900,,1568000.0,1,1568000.0,719,1,1,1,111,1.0,Hibernating,1568000.0,7.25,9.58,18.12,Bronze
28950,,14150000.0,2,7075000.0,719,1,2,2,122,1.75,Hibernating,7075000.0,36.61,27.7,18.12,Silver
29000,,177500.0,1,177500.0,719,1,1,1,111,1.0,Hibernating,177500.0,0.49,9.58,18.12,Bronze
29050,,3407300.0,2,1703650.0,719,1,2,1,121,1.35,Hibernating,1703650.0,15.36,27.7,18.12,Bronze
29100,2025-04-12,5948604500.0,18,330478027.7777778,-102,4,5,5,455,4.75,Champions,330478027.78,99.26,84.52,65.42,Platinum
29150,,5180400.0,3,1726800.0,719,1,3,1,131,1.7,Other,1726800.0,19.41,41.77,18.12,Bronze
29200,,2755000.0,2,1377500.0,719,1,2,1,121,1.35,Hibernating,1377500.0,13.14,27.7,18.12,Bronze
29250,,2931000.0,1,2931000.0,719,1,1,1,111,1.0,Hibernating,2931000.0,13.76,9.58,18.12,Bronze
29300,,58565000.0,3,19521666.666666668,719,1,3,3,133,2.5,At Risk,19521666.67,59.95,41.77,18.12,Gold
29351,,5980000.0,1,5980000.0,719,1,1,2,112,1.4,Hibernating,5980000.0,21.01,9.58,18.12,Bronze
29400,,2784000.0,1,2784000.0,719,1,1,1,111,1.0,Hibernating,2784000.0,13.39,9.58,18.12,Bronze
29450,2025-02-12,52854000.0,4,13213500.0,-43,3,3,3,333,3.0,Loyal Customers,13213500.0,57.49,50.86,58.72,Gold
29452,2025-02-12,6481000.0,2,3240500.0,-43,3,2,2,322,2.25,Promising,3240500.0,22.48,27.7,58.72,Bronze
29500,2025-01-12,2431000.0,1,2431000.0,-12,3,1,1,311,1.5,Promising,2431000.0,11.55,9.58,56.82,Bronze
29501,2025-02-12,4509000.0,3,1503000.0,-43,3,3,1,331,2.2,Other,1503000.0,18.06,41.77,58.72,Bronze
29550,2025-02-12,1300000.0,2,650000.0,-43,3,2,1,321,1.85,Promising,650000.0,5.53,27.7,58.72,Bronze
29600,2025-04-12,280000.0,1,280000.0,-102,4,1,1,411,1.75,Recent Customers,280000.0,1.04,9.58,65.42,Bronze
29650,2025-03-12,1560000.0,1,1560000.0,-71,4,1,1,411,1.75,Recent Customers,1560000.0,7.0,9.58,62.22,Bronze
29700,2025-04-12,12765408.0,3,4255136.0,-102,4,3,2,432,2.85,Potential Loyalist,4255136.0,34.28,41.77,65.42,Silver
29750,2025-05-12,1958040.0,1,1958040.0,-132,4,1,1,411,1.75,Recent Customers,1958040.0,9.58,9.58,68.67,Bronze
29800,2025-04-12,9000000.0,2,4500000.0,-102,4,2,2,422,2.5,Potential Loyalist,4500000.0,28.99,27.7,65.42,Silver
29802,2025-04-12,1520000.0,1,1520000.0,-102,4,1,1,411,1.75,Recent Customers,1520000.0,6.88,9.58,65.42,Bronze
29850,2025-10-12,208000000.0,1,208000000.0,-285,5,1,4,514,3.2,Promising,208000000.0,79.24,9.58,87.53,Platinum
29950,2025-05-12,714000.0,1,714000.0,-132,4,1,1,411,1.75,Recent Customers,714000.0,2.95,9.58,68.67,Bronze
